pr_id,user_id,github_username,repo_name,repo_full_name,department,pr_title,pr_state,created_at,merged_at,cycle_time_hours,lines_added,lines_removed,review_count,commit_count,rework_ratio,period
terraform#28432,,theprimeagen,terraform,hashicorp/terraform,DevOps,fix: update terraform component #28432,merged,2022-02-08T16:45:43+00:00,2022-02-09T08:29:32.398000+00:00,15.73,1728,260,0,6,0.15,Before
terraform#58129,,sindresorhus,terraform,hashicorp/terraform,DevOps,fix: update terraform component #58129,merged,2021-12-08T22:45:44+00:00,2021-12-11T09:08:17.286227+00:00,58.38,835,757,6,11,0.907,Before
terraform#63597,,fkling,terraform,hashicorp/terraform,DevOps,fix: update terraform component #63597,merged,2021-08-22T17:56:34+00:00,2021-08-25T03:17:52.735924+00:00,57.36,1079,371,4,3,0.344,Before
terraform#23299,,gcanti,terraform,hashicorp/terraform,DevOps,fix: update terraform component #23299,merged,2022-03-24T07:16:31+00:00,2022-03-25T23:35:11.453055+00:00,40.31,1664,543,8,6,0.326,Before
terraform#1391,,gcanti,terraform,hashicorp/terraform,DevOps,fix: update terraform component #1391,merged,2021-03-28T09:59:30+00:00,2021-03-30T06:44:03.734040+00:00,44.74,605,403,8,9,0.666,Before
terraform#32354,,addyosmani,terraform,hashicorp/terraform,DevOps,fix: update terraform component #32354,merged,2022-06-11T05:44:06+00:00,2022-06-12T15:42:46.212547+00:00,33.98,1249,1246,1,10,0.998,Before
terraform#25722,,dhh,terraform,hashicorp/terraform,DevOps,fix: update terraform component #25722,merged,2020-04-29T19:32:19+00:00,2020-05-02T20:22:15.159264+00:00,72.83,1384,469,4,5,0.339,Before
terraform#91586,,benawad,terraform,hashicorp/terraform,DevOps,fix: update terraform component #91586,merged,2020-07-15T11:22:25+00:00,2020-07-18T14:26:03.698962+00:00,75.06,440,153,5,7,0.348,Before
terraform#99051,,torvalds,terraform,hashicorp/terraform,DevOps,fix: update terraform component #99051,merged,2021-01-26T02:18:36+00:00,2021-01-28T20:41:18.083179+00:00,66.38,1791,716,4,5,0.4,Before
terraform#90783,,feross,terraform,hashicorp/terraform,DevOps,fix: update terraform component #90783,merged,2021-10-06T04:54:16+00:00,2021-10-08T07:32:37.390097+00:00,50.64,1598,633,1,7,0.396,Before
terraform#95997,,epoberezkin,terraform,hashicorp/terraform,DevOps,fix: update terraform component #95997,merged,2020-12-01T02:56:37+00:00,2020-12-03T07:37:45.889572+00:00,52.69,197,108,4,2,0.548,Before
terraform#77833,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #77833,merged,2022-01-26T09:20:36+00:00,2022-01-28T17:27:00.519910+00:00,56.11,458,225,4,8,0.491,Before
terraform#16304,,rauchg,terraform,hashicorp/terraform,DevOps,fix: update terraform component #16304,merged,2021-02-16T20:17:45+00:00,2021-02-18T23:12:45.826820+00:00,50.92,1643,256,0,7,0.156,Before
terraform#4427,,benawad,terraform,hashicorp/terraform,DevOps,fix: update terraform component #4427,merged,2021-09-05T01:49:57+00:00,2021-09-09T02:03:57.771194+00:00,96.23,1560,1025,5,7,0.657,Before
terraform#95950,,theprimeagen,terraform,hashicorp/terraform,DevOps,fix: update terraform component #95950,merged,2020-01-10T23:55:11+00:00,2020-01-13T06:28:07.491133+00:00,54.55,1551,269,1,11,0.173,Before
terraform#58532,,addyosmani,terraform,hashicorp/terraform,DevOps,fix: update terraform component #58532,merged,2022-02-12T10:56:40+00:00,2022-02-16T09:45:35.701231+00:00,94.82,1038,23,4,3,0.022,Before
terraform#31799,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #31799,merged,2020-04-06T08:21:35+00:00,2020-04-09T00:16:01.161655+00:00,63.91,987,337,8,12,0.341,Before
terraform#56535,,gcanti,terraform,hashicorp/terraform,DevOps,fix: update terraform component #56535,merged,2021-11-21T18:43:28+00:00,2021-11-24T04:01:40.388498+00:00,57.3,786,612,7,4,0.779,Before
terraform#69428,,colinhacks,terraform,hashicorp/terraform,DevOps,fix: update terraform component #69428,merged,2021-03-09T05:24:51+00:00,2021-03-10T19:39:43.297249+00:00,38.25,1278,645,0,2,0.505,Before
terraform#43285,,nicolo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #43285,merged,2021-05-19T11:17:49+00:00,2021-05-21T09:41:27.688895+00:00,46.39,771,568,1,12,0.737,Before
terraform#46894,,antirez,terraform,hashicorp/terraform,DevOps,fix: update terraform component #46894,merged,2021-03-28T09:06:22+00:00,2021-03-30T02:01:07.338295+00:00,40.91,1422,796,6,8,0.56,Before
terraform#19581,,gcanti,terraform,hashicorp/terraform,DevOps,fix: update terraform component #19581,merged,2020-09-18T19:12:43+00:00,2020-09-21T08:06:25.598964+00:00,60.9,143,81,1,8,0.566,Before
terraform#62647,,matz,terraform,hashicorp/terraform,DevOps,fix: update terraform component #62647,merged,2020-07-09T10:26:36+00:00,2020-07-11T07:03:26.732556+00:00,44.61,1061,858,6,9,0.809,Before
terraform#19391,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #19391,merged,2021-01-08T07:22:27+00:00,2021-01-11T07:12:18.369314+00:00,71.83,1648,971,1,7,0.589,Before
terraform#35028,,alexdotjs,terraform,hashicorp/terraform,DevOps,fix: update terraform component #35028,merged,2021-01-31T13:18:22+00:00,2021-02-01T07:47:04.549573+00:00,18.48,1118,645,1,4,0.577,Before
terraform#77680,,mattpocock,terraform,hashicorp/terraform,DevOps,fix: update terraform component #77680,merged,2020-12-05T20:10:00+00:00,2020-12-08T10:21:42.101743+00:00,62.2,197,179,3,5,0.909,Before
terraform#30899,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #30899,merged,2022-05-11T04:50:03+00:00,2022-05-13T20:44:51.998251+00:00,63.91,1814,184,0,5,0.101,Before
terraform#52243,,fireship,terraform,hashicorp/terraform,DevOps,fix: update terraform component #52243,merged,2021-01-10T13:59:39+00:00,2021-01-14T02:44:11.048435+00:00,84.74,771,657,1,11,0.852,Before
terraform#2002,,okonet,terraform,hashicorp/terraform,DevOps,fix: update terraform component #2002,merged,2021-06-01T11:04:29+00:00,2021-06-02T02:13:40.349327+00:00,15.15,513,245,8,2,0.478,Before
terraform#1433,,nicolo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #1433,merged,2022-04-17T08:09:57+00:00,2022-04-18T08:42:12.139407+00:00,24.54,1890,577,6,7,0.305,Before
terraform#5577,,colinhacks,terraform,hashicorp/terraform,DevOps,fix: update terraform component #5577,merged,2020-05-23T11:05:39+00:00,2020-05-25T11:08:53.273685+00:00,48.05,66,8,1,10,0.121,Before
terraform#13001,,ndom91,terraform,hashicorp/terraform,DevOps,fix: update terraform component #13001,merged,2021-06-23T21:53:40+00:00,2021-06-25T19:54:10.173244+00:00,46.01,1633,769,3,12,0.471,Before
terraform#57491,,pmndrs,terraform,hashicorp/terraform,DevOps,fix: update terraform component #57491,merged,2020-08-18T17:02:57+00:00,2020-08-18T17:44:47.251549+00:00,0.7,1185,1109,3,7,0.936,Before
terraform#11073,,theprimeagen,terraform,hashicorp/terraform,DevOps,fix: update terraform component #11073,merged,2021-08-20T22:28:49+00:00,2021-08-23T01:27:55.200446+00:00,50.99,45,42,1,9,0.933,Before
terraform#8460,,fkling,terraform,hashicorp/terraform,DevOps,fix: update terraform component #8460,merged,2022-01-15T00:04:22+00:00,2022-01-16T04:04:00.875812+00:00,27.99,1155,743,7,5,0.643,Before
terraform#38343,,kentcdodds,terraform,hashicorp/terraform,DevOps,fix: update terraform component #38343,merged,2020-11-11T00:57:42+00:00,2020-11-12T17:52:16.359751+00:00,40.91,705,67,6,2,0.095,Before
terraform#89692,,jashkenas,terraform,hashicorp/terraform,DevOps,fix: update terraform component #89692,merged,2022-03-27T11:35:19+00:00,2022-03-29T17:51:25.206038+00:00,54.27,1984,1234,2,5,0.622,Before
terraform#11580,,broofa,terraform,hashicorp/terraform,DevOps,fix: update terraform component #11580,merged,2020-04-08T10:49:12+00:00,2020-04-09T16:58:23.989253+00:00,30.15,146,39,3,9,0.267,Before
terraform#6913,,epoberezkin,terraform,hashicorp/terraform,DevOps,fix: update terraform component #6913,merged,2021-12-07T07:03:29+00:00,2021-12-10T16:34:32.440467+00:00,81.52,433,8,0,4,0.018,Before
terraform#79915,,timdeschryver,terraform,hashicorp/terraform,DevOps,fix: update terraform component #79915,merged,2020-09-05T02:46:55+00:00,2020-09-07T20:17:48.231838+00:00,65.51,1217,909,7,4,0.747,Before
terraform#49168,,colinhacks,terraform,hashicorp/terraform,DevOps,fix: update terraform component #49168,merged,2021-12-28T01:43:20+00:00,2021-12-28T10:26:43.862176+00:00,8.72,1530,945,4,11,0.618,Before
terraform#19074,,dhh,terraform,hashicorp/terraform,DevOps,fix: update terraform component #19074,merged,2020-06-08T19:01:00+00:00,2020-06-12T02:46:57.405274+00:00,79.77,640,378,7,3,0.591,Before
terraform#98552,,torvalds,terraform,hashicorp/terraform,DevOps,fix: update terraform component #98552,merged,2021-06-08T07:09:28+00:00,2021-06-10T11:30:10.414323+00:00,52.35,1257,558,3,8,0.444,Before
terraform#32016,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #32016,merged,2021-08-21T11:33:57+00:00,2021-08-23T10:01:05.729231+00:00,46.45,173,49,8,5,0.283,Before
terraform#94597,,rauchg,terraform,hashicorp/terraform,DevOps,fix: update terraform component #94597,merged,2021-05-11T01:52:54+00:00,2021-05-13T22:02:54.678580+00:00,68.17,749,159,5,6,0.212,Before
terraform#23160,,meijer-dries,terraform,hashicorp/terraform,DevOps,fix: update terraform component #23160,merged,2021-03-27T01:07:52+00:00,2021-03-30T09:27:45.236717+00:00,80.33,533,128,5,2,0.24,Before
terraform#99615,,gcanti,terraform,hashicorp/terraform,DevOps,fix: update terraform component #99615,merged,2021-02-06T17:45:09+00:00,2021-02-08T09:07:44.947806+00:00,39.38,196,60,3,3,0.306,Before
terraform#15227,,broofa,terraform,hashicorp/terraform,DevOps,fix: update terraform component #15227,merged,2021-06-29T10:46:22+00:00,2021-07-02T08:19:56.329564+00:00,69.56,893,877,3,12,0.982,Before
terraform#28991,,torvalds,terraform,hashicorp/terraform,DevOps,fix: update terraform component #28991,merged,2020-10-21T19:17:43+00:00,2020-10-22T23:17:55.368434+00:00,28.0,1909,1336,5,7,0.7,Before
terraform#11210,,tj,terraform,hashicorp/terraform,DevOps,fix: update terraform component #11210,merged,2020-06-03T15:06:16+00:00,2020-06-06T02:58:14.677288+00:00,59.87,475,55,3,8,0.116,Before
terraform#92293,,mattpocock,terraform,hashicorp/terraform,DevOps,fix: update terraform component #92293,merged,2020-08-04T23:37:21+00:00,2020-08-05T15:59:40.914396+00:00,16.37,1939,423,7,12,0.218,Before
terraform#98160,,nicolo-,terraform,hashicorp/terraform,DevOps,fix: update terraform component #98160,merged,2020-03-25T01:42:33+00:00,2020-03-25T10:16:56.545563+00:00,8.57,265,108,2,12,0.408,Before
terraform#11039,,yyx990803,terraform,hashicorp/terraform,DevOps,fix: update terraform component #11039,merged,2020-08-23T20:49:15+00:00,2020-08-25T17:56:04.226256+00:00,45.11,166,30,8,10,0.181,Before
terraform#67502,,diegohaz,terraform,hashicorp/terraform,DevOps,fix: update terraform component #67502,merged,2020-02-16T13:08:52+00:00,2020-02-19T17:37:41.001741+00:00,76.48,1367,100,3,4,0.073,Before
terraform#86535,,antirez,terraform,hashicorp/terraform,DevOps,fix: update terraform component #86535,merged,2020-11-16T23:00:08+00:00,2020-11-18T12:39:47.012713+00:00,37.66,105,76,3,9,0.724,Before
terraform#56412,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #56412,merged,2020-05-08T02:15:55+00:00,2020-05-09T03:50:29.465863+00:00,25.58,1938,1662,2,1,0.858,Before
terraform#74898,,mattpocock,terraform,hashicorp/terraform,DevOps,fix: update terraform component #74898,merged,2022-03-03T12:09:58+00:00,2022-03-04T12:12:16.096967+00:00,24.04,323,287,8,11,0.889,Before
terraform#42654,,ndom91,terraform,hashicorp/terraform,DevOps,fix: update terraform component #42654,merged,2020-07-02T16:01:45+00:00,2020-07-03T21:55:31.105755+00:00,29.9,427,391,6,3,0.916,Before
terraform#67255,,theprimeagen,terraform,hashicorp/terraform,DevOps,fix: update terraform component #67255,merged,2023-08-16T05:59:18+00:00,2023-08-17T08:39:16.151107+00:00,26.67,518,378,0,6,0.73,After
terraform#78722,,colinhacks,terraform,hashicorp/terraform,DevOps,fix: update terraform component #78722,merged,2023-08-16T13:36:07+00:00,2023-08-16T14:06:07+00:00,0.5,1005,674,8,1,0.671,After
terraform#65872,,fireship,terraform,hashicorp/terraform,DevOps,fix: update terraform component #65872,merged,2023-06-11T04:16:19+00:00,2023-06-12T05:53:20.511283+00:00,25.62,845,569,0,3,0.673,After
terraform#86994,,timdeschryver,terraform,hashicorp/terraform,DevOps,fix: update terraform component #86994,merged,2023-01-24T01:47:14+00:00,2023-01-25T05:51:39.738190+00:00,28.07,334,102,8,12,0.305,After
terraform#36624,,meijer-dries,terraform,hashicorp/terraform,DevOps,fix: update terraform component #36624,merged,2023-10-26T05:35:10+00:00,2023-10-28T07:50:46.499627+00:00,50.26,1487,781,4,1,0.525,After
terraform#62839,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #62839,merged,2023-12-09T09:00:47+00:00,2023-12-10T10:37:16.982274+00:00,25.61,390,351,2,10,0.9,After
terraform#49842,,jonathantneal,terraform,hashicorp/terraform,DevOps,fix: update terraform component #49842,merged,2022-07-22T09:20:33+00:00,2022-07-22T09:50:33+00:00,0.5,1663,992,2,3,0.597,After
terraform#40475,,alexdotjs,terraform,hashicorp/terraform,DevOps,fix: update terraform component #40475,merged,2023-10-31T11:11:48+00:00,2023-11-01T16:29:06.783482+00:00,29.29,85,11,6,9,0.129,After
terraform#53646,,nicolo-ribaudo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #53646,merged,2023-09-11T20:05:08+00:00,2023-09-14T11:42:20.792624+00:00,63.62,1136,424,1,6,0.373,After
terraform#89753,,ndom91,terraform,hashicorp/terraform,DevOps,fix: update terraform component #89753,merged,2023-10-17T18:24:29+00:00,2023-10-17T18:54:29+00:00,0.5,778,426,1,5,0.548,After
terraform#36543,,benawad,terraform,hashicorp/terraform,DevOps,fix: update terraform component #36543,merged,2022-08-01T23:49:32+00:00,2022-08-04T09:31:14.154825+00:00,57.7,1607,504,4,6,0.314,After
terraform#86448,,sindresorhus,terraform,hashicorp/terraform,DevOps,fix: update terraform component #86448,merged,2023-01-22T07:39:06+00:00,2023-01-23T04:20:37.302756+00:00,20.69,1170,385,6,4,0.329,After
terraform#90440,,trpc,terraform,hashicorp/terraform,DevOps,fix: update terraform component #90440,merged,2022-12-07T04:44:10+00:00,2022-12-09T11:09:01.655547+00:00,54.41,543,352,0,9,0.648,After
terraform#50519,,mattpocock,terraform,hashicorp/terraform,DevOps,fix: update terraform component #50519,merged,2023-11-23T01:13:54+00:00,2023-11-26T10:09:43.527889+00:00,80.93,745,607,1,12,0.815,After
terraform#51985,,nicolo-,terraform,hashicorp/terraform,DevOps,fix: update terraform component #51985,merged,2023-02-02T07:43:54+00:00,2023-02-04T14:53:34.978774+00:00,55.16,636,434,8,11,0.682,After
terraform#94353,,timdeschryver,terraform,hashicorp/terraform,DevOps,fix: update terraform component #94353,merged,2023-01-15T06:11:00+00:00,2023-01-16T21:49:39.817255+00:00,39.64,1430,1242,7,2,0.869,After
terraform#51350,,tj,terraform,hashicorp/terraform,DevOps,fix: update terraform component #51350,merged,2022-07-29T03:58:07+00:00,2022-07-30T08:37:23.588115+00:00,28.65,999,44,1,5,0.044,After
terraform#84946,,okonet,terraform,hashicorp/terraform,DevOps,fix: update terraform component #84946,merged,2022-07-02T00:20:15+00:00,2022-07-03T21:46:38.281916+00:00,45.44,448,423,6,1,0.944,After
terraform#69291,,okonet,terraform,hashicorp/terraform,DevOps,fix: update terraform component #69291,merged,2023-04-09T20:02:41+00:00,2023-04-10T22:36:39.506599+00:00,26.57,1897,718,5,3,0.378,After
terraform#4000,,traversymedia,terraform,hashicorp/terraform,DevOps,fix: update terraform component #4000,merged,2022-11-06T01:34:57+00:00,2022-11-08T09:57:40.430020+00:00,56.38,1653,741,4,5,0.448,After
terraform#97334,,nicolo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #97334,merged,2022-12-04T14:05:48+00:00,2022-12-05T01:28:40.240505+00:00,11.38,900,19,8,9,0.021,After
terraform#95359,,antirez,terraform,hashicorp/terraform,DevOps,fix: update terraform component #95359,merged,2023-01-30T11:35:38+00:00,2023-01-30T12:05:38+00:00,0.5,1400,808,8,2,0.577,After
terraform#58623,,pmndrs,terraform,hashicorp/terraform,DevOps,fix: update terraform component #58623,merged,2023-07-11T01:19:58+00:00,2023-07-12T01:26:48.298794+00:00,24.11,592,330,7,7,0.557,After
terraform#57836,,traversymedia,terraform,hashicorp/terraform,DevOps,fix: update terraform component #57836,merged,2023-08-01T10:18:22+00:00,2023-08-03T18:42:48.704440+00:00,56.41,447,407,0,11,0.911,After
terraform#77145,,diegohaz,terraform,hashicorp/terraform,DevOps,fix: update terraform component #77145,merged,2022-07-19T04:43:11+00:00,2022-07-20T05:12:26.826542+00:00,24.49,1876,1038,3,11,0.553,After
terraform#61968,,alexdotjs,terraform,hashicorp/terraform,DevOps,fix: update terraform component #61968,merged,2022-07-27T17:17:14+00:00,2022-07-29T05:23:44.763849+00:00,36.11,1271,71,4,7,0.056,After
terraform#29185,,nicolo-ribaudo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #29185,merged,2023-05-26T21:13:14+00:00,2023-05-29T03:19:29.384704+00:00,54.1,1667,513,4,1,0.308,After
terraform#45202,,gvanrossum,terraform,hashicorp/terraform,DevOps,fix: update terraform component #45202,merged,2023-09-04T02:43:30+00:00,2023-09-05T03:37:47.784343+00:00,24.9,666,346,1,12,0.52,After
terraform#28079,,nicolo-ribaudo,terraform,hashicorp/terraform,DevOps,fix: update terraform component #28079,merged,2023-11-25T01:12:41+00:00,2023-11-25T07:40:34.476765+00:00,6.46,1692,408,4,4,0.241,After
terraform#92702,,feross,terraform,hashicorp/terraform,DevOps,fix: update terraform component #92702,merged,2022-08-29T07:23:30+00:00,2022-08-31T18:15:16.280364+00:00,58.86,284,249,6,12,0.877,After
terraform#67397,,timdeschryver,terraform,hashicorp/terraform,DevOps,fix: update terraform component #67397,merged,2022-12-12T00:57:35+00:00,2022-12-13T05:51:36.571993+00:00,28.9,207,128,3,12,0.618,After
terraform#89934,,matz,terraform,hashicorp/terraform,DevOps,fix: update terraform component #89934,merged,2023-01-06T20:54:21+00:00,2023-01-08T18:14:39.463089+00:00,45.34,1841,254,1,6,0.138,After
terraform#20945,,epoberezkin,terraform,hashicorp/terraform,DevOps,fix: update terraform component #20945,merged,2023-07-30T10:57:16+00:00,2023-07-31T20:39:38.210296+00:00,33.71,1739,655,3,3,0.377,After
terraform#93575,,okonet,terraform,hashicorp/terraform,DevOps,fix: update terraform component #93575,merged,2022-11-29T13:59:16+00:00,2022-12-01T04:26:19.846135+00:00,38.45,1449,1065,7,8,0.735,After
terraform#37873,,mattpocock,terraform,hashicorp/terraform,DevOps,fix: update terraform component #37873,merged,2023-07-25T12:01:55+00:00,2023-07-26T16:28:48.657594+00:00,28.45,1418,1122,2,1,0.791,After
