prompt_id,user_id,timestamp,department,model_name,prompt_text,token_count,cost_usd,risk_flag,risk_score,risk_level
LOG101804C34E39,USR26AE5F81F1A2,2022-08-30T00:00:15,Security,claude-sonnet-4,Optimise this database query for performance,1435.0,0.021525,0,4.3,Low
LOGC3C3AF10F8DE,USR3A29E9F5BB61,2022-11-03T13:03:45,DevOps,llama-3.3-70b,The SSN 123-45-6789 belongs to employee ID EMP001,5263.0,0.010526,1,61.5,High
LOGA0B02BD88077,USR67037F25A82D,2022-12-08T18:14:49,Data Science,gemini-2.5-pro,Help me debug this error: AttributeError in line 42,1794.0,0.014352,0,4.9,Low
LOGAE892138CAB9,USRE6A812CC68F3,2023-12-20T19:08:12,Mobile,gpt-4.1-mini,Explain this SQL query: SELECT * FROM orders WHERE status='pending',1449.0,0.005796,0,14.0,Low
LOG1BC49FA0D6BD,USR776C7A0C1EB8,2023-04-19T18:53:29,Mobile,gpt-4.1-mini,Translate this function to TypeScript,3040.0,0.01216,0,10.1,Low
LOGF52A4A7BAB30,USR4519012EE2F5,2024-01-16T06:21:41,Security,github-copilot,Generate a regex to validate email addresses,309.0,0.00309,1,36.4,Medium
LOG19205A0E27A0,USR2D21388352E6,2023-10-10T08:14:41,Data Science,gpt-4.1,Optimise this database query for performance,1002.0,0.02004,0,10.4,Low
LOG9443F3E8AD0A,USRAD008551D068,2024-03-24T13:38:13,Data Science,gpt-4.1-mini,Explain this SQL query: SELECT * FROM orders WHERE status='pending',539.0,0.002156,0,13.1,Low
LOGC73318802108,USR76CFD1470386,2024-02-08T01:11:01,Backend,llama-3.3-70b,Help me debug this error: AttributeError in line 42,5278.0,0.010556,0,11.7,Low
LOGD2B22BA6F504,USRD6B1A1005545,2023-05-17T12:41:06,Security,llama-3.3-70b,Review this PR and suggest improvements,630.0,0.00126,0,1.7,Low
LOG3C7B65EA40C9,USR1DB93F07AF50,2023-07-21T05:30:54,Data Science,gpt-4.1-mini,Write a Terraform module for AWS ECS,3268.0,0.013072,0,12.5,Low
LOG1A0009174D9E,USR38D8F8568C40,2023-01-03T03:53:54,Engineering,claude-sonnet-4,Generate a monthly report for the board,315.0,0.004725,0,10.0,Low
LOGDBD0330F8B45,USR1F1C8F224AEC,2023-03-29T06:37:11,Engineering,gpt-4.1,Help me debug this error: AttributeError in line 42,1566.0,0.03132,0,5.3,Low
LOG82EC9D38F2A0,USR469CA53EA1CD,2024-05-08T12:46:41,Engineering,claude-haiku-3.5,What is the best architecture for a microservice handling 10k rps?,1832.0,0.005496,0,10.9,Low
LOGE5C62996DF96,USRED10A23434C1,2022-07-20T06:28:35,DevOps,github-copilot,Debug this React component re-rendering issue,933.0,0.00933,0,11.5,Low
LOGC3B6EBC0FDFD,USR4519012EE2F5,2023-11-18T13:46:01,Security,gpt-4.1-mini,Review this PR and suggest improvements,3192.0,0.012768,0,7.8,Low
LOGEE19E4FAD6F8,USR32D3FC0C51F5,2023-02-28T22:14:46,Mobile,gpt-4.1-mini,What are the security implications of storing JWT in localStorage?,1672.0,0.006688,0,11.4,Low
LOG8DEF49CD9F3D,USREEFB49F29675,2024-01-24T15:07:08,Engineering,gpt-4.1,The SSN 123-45-6789 belongs to employee ID EMP001,872.0,0.01744,1,70.5,High
LOGB17A07554D19,USREAF9015B5225,2023-08-30T10:26:22,DevOps,gpt-4.1-mini,Generate a regex to validate email addresses,1077.0,0.004308,1,36.6,Medium
LOG438E130F9FB7,USR96F7DDD6124B,2023-10-24T07:50:49,Frontend,gemini-2.5-pro,Explain how Kubernetes pod scheduling works,2894.0,0.023152,0,3.4,Low
LOG0456943CA009,USR6D60B80D261E,2023-02-06T06:30:15,Data Science,claude-sonnet-4,Write a Terraform module for AWS ECS,337.0,0.005055,0,6.9,Low
LOGFD4911C6D5DE,USRB55181A56CF0,2023-05-18T18:50:36,Mobile,claude-sonnet-4,Help me refactor this legacy Java code to use streams,2856.0,0.04284,0,0.6,Low
LOGE9FAB4FEE20B,USR469CA53EA1CD,2023-02-19T02:18:11,Engineering,gpt-4.1-mini,Process card 4111-1111-1111-1111 for customer John Smith,1721.0,0.006884,1,55.8,High
LOG3819A5C7EB59,USR55F9F7716F77,2024-03-31T12:58:20,Frontend,gemini-2.5-pro,Write unit tests for this function: {code},3037.0,0.024296,0,14.5,Low
LOGF4F6E57D12A1,USR38D8F8568C40,2023-07-10T07:05:15,Engineering,gpt-4.1-mini,Optimise this pandas DataFrame merge operation,3103.0,0.012412,0,1.4,Low
LOG5EFC2F793629,USR9322BCA623D7,2023-06-19T23:15:58,Data Science,gemini-2.5-pro,Create a data pipeline for real-time analytics,1532.0,0.012256,0,2.0,Low
LOGB5B073C768BE,USRC019B09E628A,2022-09-02T00:21:30,Backend,llama-3.3-70b,Explain how Kubernetes pod scheduling works,3059.0,0.006118,0,11.4,Low
LOG3241D785239F,USRED10A23434C1,2023-02-02T06:33:20,DevOps,github-copilot,Debug this React component re-rendering issue,1156.0,0.01156,0,12.5,Low
LOGEB015920365C,USRCE7A3D5555BF,2024-05-30T09:08:05,Engineering,gpt-4.1,Optimise this pandas DataFrame merge operation,1824.2932963487108,0.035988839668511415,0,6.4,Low
LOG3CCFB0565EA6,USRBF5764BB1619,2023-01-05T00:01:56,Engineering,gemini-2.5-pro,Explain this SQL query: SELECT * FROM orders WHERE status='pending',3071.2634823077146,0.02974831987055434,0,10.4,Low
LOG8D82D89F2460,USR1DB93F07AF50,2023-03-10T13:26:54,Data Science,github-copilot,Help me debug this error: AttributeError in line 42,2723.0,0.02723,0,14.6,Low
LOG2618FEA7C235,USR417CBC4EC7E0,2023-02-10T13:46:28,DevOps,claude-sonnet-4,Explain how Kubernetes pod scheduling works,3649.0547301547967,0.037554727694393296,0,4.5,Low
LOG65CCDD874845,USR0021F1C8AF83,2023-07-13T17:51:29,DevOps,gemini-2.5-pro,Write unit tests for this ML model evaluation pipeline,1960.0,0.01568,0,2.1,Low
LOG6804D339339E,USR5BD8B387372A,2022-12-23T05:02:31,Backend,claude-haiku-3.5,Draft an email to the client about project delay,2226.0,0.006678,1,26.9,Medium
LOG08E8F8347D1D,USRB84E49DCC2EA,2022-08-01T05:39:46,Backend,gpt-4.1,Help me refactor this legacy Java code to use streams,5613.764100626169,0.13708473191725104,0,1.9,Low
LOGF6882D2BDF8F,USR08AA017C8B73,2023-08-02T08:37:39,Data Science,gpt-4.1-mini,Translate this function to TypeScript,5146.0,0.020584,0,12.6,Low
LOG6DFEF714964D,USRD40A133454C7,2023-12-06T15:48:49,Mobile,claude-haiku-3.5,Write unit tests for this ML model evaluation pipeline,4990.0,0.01497,0,1.2,Low
LOGC68F70EF5679,USRC019B09E628A,2023-01-17T20:19:43,Backend,llama-3.3-70b,Write unit tests for this ML model evaluation pipeline,1503.0,0.003006,0,10.4,Low
LOG65EF39FFDE0E,USRC019B09E628A,2022-07-02T15:24:02,Backend,claude-haiku-3.5,Draft an email to the client about project delay,1641.0,0.004923,1,44.7,Medium
LOGEFD309961EF9,USRDC516F8DB2A1,2022-08-13T06:09:30,Frontend,github-copilot,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,836.0,0.00836,1,79.6,Critical
LOGAEC21F635BC8,USRB73B037AD730,2023-07-26T22:56:56,Mobile,gpt-4.1-mini,Help me refactor this legacy Java code to use streams,8152.975671648077,0.04058581940884623,0,7.2,Low
LOG5C6B9DDC5CD6,USR2B0E94085C89,2023-02-15T11:22:57,Security,gpt-4.1,Create a data pipeline for real-time analytics,2085.7503126569404,0.07034331024197679,0,14.1,Low
LOGF9962CA46FDD,USRE1F7DE232772,2024-04-04T04:18:48,Backend,gpt-4.1-mini,What are the security implications of storing JWT in localStorage?,730.0,0.00292,0,8.5,Low
LOGE67D8B73C902,USR2B0E94085C89,2023-12-26T02:44:18,Security,claude-haiku-3.5,Write unit tests for this function: {code},1386.5832465770018,0.006762864736931977,0,7.1,Low
LOGF4C15543D45C,USRFEDD2DE52C95,2023-07-31T07:19:42,Engineering,claude-sonnet-4,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,2791.3137392150234,0.06799532130141289,1,83.9,Critical
LOGA244420E2F43,USR3A29E9F5BB61,2024-03-02T19:35:15,DevOps,gpt-4.1-mini,Generate a regex to validate email addresses,670.0,0.00268,1,35.0,Medium
LOG989E2C1CCB1C,USR6A73A858FF5E,2023-09-02T20:45:12,Frontend,gpt-4.1,Explain this SQL query: SELECT * FROM orders WHERE status='pending',1089.0,0.02178,0,6.1,Low
LOGB64E813FA192,USRC3682D17A951,2023-09-22T18:14:46,Engineering,github-copilot,Translate this function to TypeScript,2864.0,0.02864,0,4.0,Low
LOG9F873ECC7EE7,USRBC4D83B98974,2023-04-11T23:54:21,Data Science,gemini-2.5-pro,What is the best architecture for a microservice handling 10k rps?,1616.9540038200737,0.013011819833372684,0,9.7,Low
LOG9EEAA0649046,USRB73B037AD730,2023-08-25T15:47:19,Mobile,gpt-4.1-mini,What is the best architecture for a microservice handling 10k rps?,4010.585878515015,0.01797342254744232,0,10.4,Low
LOG293E077AC557,USRBC4D83B98974,2023-12-31T13:34:20,Data Science,llama-3.3-70b,Write a Python script to parse JSON responses,2878.219179511041,0.0039943917912728015,0,2.0,Low
LOGA9192DA88826,USRDE02917CBB9C,2024-06-19T17:00:10,Mobile,gemini-2.5-pro,Design a REST API for a social media platform,2432.0,0.019456,0,5.9,Low
LOGA056323EA5FF,USR26AE5F81F1A2,2023-12-10T02:15:27,Security,gpt-4.1,Draft an email to the client about project delay,1215.0,0.0243,1,38.4,Medium
LOG8BFF022E5AF9,USR75DB4C956353,2023-02-21T03:21:19,Backend,github-copilot,Write unit tests for this function: {code},3273.0,0.03273,0,6.2,Low
LOG1B39F3645908,USR3BC0CF8694B8,2024-02-01T04:35:54,Mobile,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',2228.0,0.03342,0,10.9,Low
LOG77EE4A4ADD60,USRBC4D83B98974,2023-10-29T01:26:52,Data Science,github-copilot,"My password is hunter2, can you check if this code is secure?",5667.185895923813,0.07566990078816765,1,40.3,Medium
LOG0FA0818E07AE,USR495C09F2AC5F,2024-03-28T12:23:47,Frontend,github-copilot,Explain this SQL query: SELECT * FROM orders WHERE status='pending',751.9271814708004,0.007090653713532713,0,3.1,Low
LOG461AC4B87A38,USR4E24796CCF1C,2023-05-06T18:40:27,Backend,gpt-4.1,Generate a monthly report for the board,794.0,0.01588,0,14.2,Low
LOG94BD15B8A9E3,USR91BFEDF09760,2023-05-23T07:40:31,Security,gpt-4.1,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,1791.0,0.03582,1,82.1,Critical
LOG59D498C1BE00,USR6A73A858FF5E,2024-01-19T08:11:51,Frontend,gpt-4.1,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,917.0,0.01834,1,72.9,High
LOG7F0103E0AB5D,USR67037F25A82D,2023-08-30T12:51:45,Data Science,claude-sonnet-4,Write a Terraform module for AWS ECS,2778.0,0.04167,0,7.9,Low
LOGC6708EF8E18E,USR65D56B978DF2,2022-11-04T01:29:41,DevOps,gpt-4.1,Implement a binary search tree in Python,2438.0,0.04876,0,3.4,Low
LOGEF0B253F4FBA,USRF33D315A3652,2022-11-19T07:38:30,Frontend,github-copilot,Optimise this pandas DataFrame merge operation,1838.5500070585167,0.023667925226310373,0,7.2,Low
LOG1243AE206141,USR811A4447AB71,2023-10-15T03:46:45,Backend,github-copilot,Write unit tests for this function: {code},1972.0,0.01972,0,11.7,Low
LOG0B7F9F5BDF0A,USRAEC99E76025C,2024-05-26T10:34:45,Security,claude-sonnet-4,Optimise this database query for performance,1722.0,0.02583,0,7.6,Low
LOG849698FAD406,USR1227EBCB774A,2022-12-15T22:01:28,Frontend,gpt-4.1-mini,Explain how Kubernetes pod scheduling works,673.0,0.002692,0,5.6,Low
LOG0EEC77711758,USRF33D315A3652,2022-06-16T18:24:40,Frontend,gpt-4.1-mini,Write unit tests for this ML model evaluation pipeline,5893.780687245517,0.03089315223799503,0,9.9,Low
LOG012AE1082420,USRAD008551D068,2024-04-29T02:23:34,Data Science,claude-haiku-3.5,Help me refactor this legacy Java code to use streams,1452.0,0.004356,0,1.6,Low
LOG0B26A4483B75,USR2D21388352E6,2023-11-02T04:45:13,Data Science,gpt-4.1,Write a Python script to parse JSON responses,571.0,0.01142,0,11.4,Low
LOG05C367031D61,USR9322BCA623D7,2023-07-17T14:24:43,Data Science,github-copilot,Create a data pipeline for real-time analytics,238.0,0.00238,0,12.0,Low
LOG710D60775E68,USR0021F1C8AF83,2024-06-14T14:00:01,DevOps,claude-haiku-3.5,Write acceptance criteria for this user story,2581.0,0.007743,0,0.1,Low
LOGC91F433E4C2E,USRF6D19A488EE9,2023-04-23T00:15:45,DevOps,gpt-4.1,Fix this memory leak in the following C++ code,3390.0,0.0678,0,11.5,Low
LOGB022336B4CB1,USRBE88ECB7B8F6,2022-08-24T05:57:25,DevOps,gpt-4.1,Generate a monthly report for the board,392.0,0.00784,0,2.9,Low
LOGBF23F97CF539,USR3E1B51D38724,2023-11-23T14:52:56,DevOps,gpt-4.1,Write a Terraform module for AWS ECS,1819.0,0.03638,0,6.4,Low
LOG1C8614503C21,USRBACCF09F2FDC,2024-03-15T22:20:25,Security,claude-haiku-3.5,Implement a binary search tree in Python,679.0,0.002037,0,6.0,Low
LOG59D2DF941179,USR5BD8B387372A,2022-12-08T04:58:11,Backend,claude-haiku-3.5,Process card 4111-1111-1111-1111 for customer John Smith,1358.0,0.004074,1,51.5,High
LOG251C790AE3ED,USR32C798E5169A,2023-07-19T14:15:29,Security,gpt-4.1-mini,"My password is hunter2, can you check if this code is secure?",2315.0,0.00926,1,36.7,Medium
LOGB5E5126AF1F1,USR264F95D783D2,2022-09-15T09:47:08,Backend,claude-sonnet-4,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,916.0,0.01374,1,84.2,Critical
LOG8088C0C55F57,USR08AA017C8B73,2023-04-17T06:56:42,Data Science,claude-sonnet-4,Summarise the following document: {doc},602.0,0.00903,0,3.1,Low
LOGA92802D362C9,USR32D3FC0C51F5,2024-06-28T00:36:10,Mobile,llama-3.3-70b,Help me debug this error: AttributeError in line 42,1770.0,0.00354,0,1.5,Low
LOG25AE09BC3460,USRC019B09E628A,2022-11-14T15:11:55,Backend,claude-sonnet-4,Explain this SQL query: SELECT * FROM orders WHERE status='pending',3689.0,0.055335,0,3.3,Low
LOG788E725C9A20,USR26AE5F81F1A2,2024-05-14T04:33:10,Security,claude-sonnet-4,Summarise the following document: {doc},1877.0,0.028155,0,3.8,Low
LOGE26D76DDFBEA,USRB73B037AD730,2022-08-12T14:38:55,Mobile,claude-sonnet-4,What is the best architecture for a microservice handling 10k rps?,3191.092318733187,0.0625335337919377,0,9.6,Low
LOG80275DB96B53,USR1DB93F07AF50,2024-02-16T14:02:19,Data Science,llama-3.3-70b,Help me write documentation for this REST API,173.0,0.000346,0,1.8,Low
LOG36326CE296A0,USRBE76BC0BF7E0,2024-05-29T18:39:08,Frontend,github-copilot,Optimise this database query for performance,2862.0,0.02862,0,11.2,Low
LOGB8F052C6AFB0,USRD6B1A1005545,2023-07-26T06:22:18,Security,gpt-4.1,Generate a monthly report for the board,498.0,0.00996,0,10.3,Low
LOG9D4630B3E413,USRE1F7DE232772,2024-05-20T10:08:43,Backend,claude-haiku-3.5,Fix this memory leak in the following C++ code,2000.0,0.006,0,10.9,Low
LOG5C82868CC4C2,USRAEC99E76025C,2022-08-17T17:52:44,Security,github-copilot,Generate a regex to validate email addresses,1576.0,0.01576,1,45.2,Medium
LOGABFE99229A77,USRD87734E65182,2023-01-02T16:08:35,Frontend,claude-sonnet-4,Write a Python script to parse JSON responses,1730.0,0.02595,0,13.9,Low
LOG4540DE6000A4,USR76CFD1470386,2022-10-06T14:40:07,Backend,claude-sonnet-4,Process card 4111-1111-1111-1111 for customer John Smith,1055.0,0.015825,1,73.7,High
LOG7A8483EC2AF1,USREEFB49F29675,2023-11-01T07:20:50,Engineering,gemini-2.5-pro,Implement a binary search tree in Python,6395.0,0.05116,0,8.6,Low
LOGBAEBC202B665,USR6B723996EA89,2023-12-25T19:31:49,Backend,gpt-4.1-mini,Optimise this pandas DataFrame merge operation,2008.0,0.008032,0,2.4,Low
LOG835F76425DAE,USRDE02917CBB9C,2023-01-16T03:11:52,Mobile,gemini-2.5-pro,Generate a regex to validate email addresses,2244.0,0.017952,1,35.4,Medium
LOG8B1F3AA39807,USR65D56B978DF2,2024-05-09T13:24:33,DevOps,gpt-4.1-mini,"My API key sk-prod-abc123def456 is not working, please debug",1083.0,0.004332,1,47.2,Medium
LOG078DC0014652,USRB80050CD7911,2024-01-13T03:47:40,Data Science,gpt-4.1-mini,Implement a binary search tree in Python,2269.0,0.009076,0,11.3,Low
LOG060917895A9E,USRBF5764BB1619,2023-07-20T00:23:35,Engineering,github-copilot,Email john.smith@acmecorp.com about the Q3 merger with ProjectPhoenix,2690.348883321894,0.022832732525492914,1,83.9,Critical
LOGBBBE16B7E042,USR7665A1043EBC,2022-08-05T21:17:44,Data Science,gemini-2.5-pro,Help me refactor this legacy Java code to use streams,2672.0,0.021376,0,6.3,Low
LOG30D2FCD292CA,USRD6B1A1005545,2022-08-24T05:27:46,Security,gpt-4.1-mini,Help me debug this error: AttributeError in line 42,1439.0,0.005756,0,2.3,Low
LOGECF188E6C3E0,USR12919CB6AA18,2023-12-07T08:16:35,Security,gpt-4.1,Optimise this pandas DataFrame merge operation,7784.0,0.15568,0,2.5,Low
LOG212A1B578C95,USRB8AA4349D8AB,2024-06-07T20:39:57,Engineering,gemini-2.5-pro,Help me refactor this legacy Java code to use streams,593.0,0.004744,0,10.2,Low
LOGBD28EE24BE8A,USRB73B037AD730,2024-03-05T17:29:44,Mobile,github-copilot,What are the security implications of storing JWT in localStorage?,7952.804826872659,0.08624039598996497,0,8.8,Low
LOG128D0BFFF5A3,USRD87C16B4D444,2024-03-11T21:01:57,Security,claude-sonnet-4,Create a data pipeline for real-time analytics,1616.0684510957142,0.032342987352337406,0,3.2,Low
LOGF796262DDF98,USR811A4447AB71,2024-05-20T09:51:49,Backend,gpt-4.1,What is the best architecture for a microservice handling 10k rps?,12000.0,0.24,0,9.1,Low
LOG8D2A29ADCE88,USR3E1B51D38724,2023-04-12T04:57:41,DevOps,github-copilot,Optimise this pandas DataFrame merge operation,644.0,0.00644,0,0.3,Low
LOGFE64AB3B09CA,USRD96DD988345E,2022-08-10T16:49:27,DevOps,claude-sonnet-4,Optimise this database query for performance,1410.0,0.02115,0,7.0,Low
LOGA0F8E2580A58,USRF44FF1B99C70,2022-07-12T18:45:33,Frontend,gpt-4.1-mini,Fix this memory leak in the following C++ code,3351.0,0.013404,0,1.9,Low
LOG97D949A18904,USR08AA017C8B73,2022-08-27T21:32:47,Data Science,gemini-2.5-pro,Optimise this database query for performance,2997.0,0.023976,0,14.2,Low
LOG6BE25E0B2F17,USR9322BCA623D7,2023-12-06T09:00:41,Data Science,claude-sonnet-4,What are the security implications of storing JWT in localStorage?,2737.0,0.041055,0,9.7,Low
LOG2FFC87C05187,USR4B6214C8B97B,2023-07-24T16:09:40,Engineering,github-copilot,Summarise the following document: {doc},1636.0,0.01636,0,7.8,Low
LOG81894C3A102B,USR08AA017C8B73,2023-06-30T21:33:38,Data Science,github-copilot,Write a Python script to parse JSON responses,1701.0,0.01701,0,13.6,Low
LOG21B53287CD7A,USR5BD8B387372A,2023-08-03T23:11:42,Backend,claude-haiku-3.5,Help me debug this error: AttributeError in line 42,584.0,0.001752,0,3.6,Low
LOG8C5C7993E989,USR1F1C8F224AEC,2022-12-20T20:00:21,Engineering,gpt-4.1,Optimise this database query for performance,706.0,0.01412,0,1.4,Low
LOG58139898A738,USR264F95D783D2,2023-04-29T05:17:30,Backend,claude-haiku-3.5,Optimise this pandas DataFrame merge operation,2821.0,0.008463,0,2.7,Low
LOG400B4EC51ACC,USRAEC99E76025C,2023-11-25T18:07:11,Security,github-copilot,Generate a regex to validate email addresses,840.0,0.0084,1,33.9,Medium
LOG5239FA18768D,USRB544F17BE1A7,2022-07-26T11:38:57,Frontend,gpt-4.1-mini,Explain this SQL query: SELECT * FROM orders WHERE status='pending',1544.0,0.006176,0,9.4,Low
LOGB13A8E1E32E0,USR65891F723BA2,2024-01-12T10:01:44,Mobile,gemini-2.5-pro,Optimise this database query for performance,6703.0,0.053624,0,1.2,Low
LOG0BE65852BCE7,USR32C798E5169A,2024-03-20T01:26:05,Security,claude-sonnet-4,Design a REST API for a social media platform,5057.0,0.075855,0,4.1,Low
LOG96871A1561F4,USR1DB93F07AF50,2022-06-22T05:18:55,Data Science,gpt-4.1-mini,Write a Terraform module for AWS ECS,2540.0,0.01016,0,0.2,Low
LOG3276042E7901,USR6D60B80D261E,2023-12-14T15:22:30,Data Science,gemini-2.5-pro,Write unit tests for this function: {code},12000.0,0.096,0,12.9,Low
LOG99CB1490303F,USREEFB49F29675,2024-02-18T13:41:32,Engineering,gpt-4.1-mini,Review this PR and suggest improvements,801.0,0.003204,0,11.4,Low
LOG12A36B1AC722,USRB544F17BE1A7,2023-06-09T10:23:11,Frontend,claude-haiku-3.5,Help me debug this error: AttributeError in line 42,2954.0,0.008862,0,10.3,Low
LOG4BD9F12C15CE,USR28B2ACCDCE19,2023-03-16T13:59:53,Mobile,claude-sonnet-4,Help me refactor this legacy Java code to use streams,1376.0,0.02064,0,8.1,Low
LOGD1C723E932BE,USRE5367FB3B0C2,2022-06-21T01:42:57,Backend,github-copilot,Explain how Kubernetes pod scheduling works,2966.0,0.02966,0,14.5,Low
LOG31B78F65540A,USRB80050CD7911,2023-06-27T11:36:55,Data Science,gpt-4.1-mini,Process card 4111-1111-1111-1111 for customer John Smith,709.0,0.002836,1,66.7,High
LOGADB017E12FA6,USRB55181A56CF0,2022-08-06T01:16:07,Mobile,gpt-4.1,Translate this function to TypeScript,424.0,0.00848,0,3.9,Low
LOG65DA87CB8029,USRAFAAFDE5FE5A,2023-07-25T10:34:42,Security,github-copilot,Help me write documentation for this REST API,283.0,0.00283,0,10.0,Low
LOG97CBE5FA09EA,USRE6A812CC68F3,2022-07-30T11:59:59,Mobile,gpt-4.1,Write acceptance criteria for this user story,1364.0,0.02728,0,13.7,Low
LOG8C74882D5A1A,USRE94D4D54F556,2023-09-26T20:29:18,Mobile,gpt-4.1-mini,Write a Terraform module for AWS ECS,2547.0,0.010188,0,4.3,Low
LOGCAEFDEE07352,USRDE02917CBB9C,2023-05-04T15:12:26,Mobile,gpt-4.1,Generate a monthly report for the board,1851.0,0.03702,0,0.6,Low
LOG2804215A8244,USR38D8F8568C40,2023-10-28T05:15:58,Engineering,gpt-4.1-mini,Help me write documentation for this REST API,666.0,0.002664,0,0.7,Low
LOGAC1C672DFFF9,USR776C7A0C1EB8,2023-07-06T16:53:59,Mobile,github-copilot,The SSN 123-45-6789 belongs to employee ID EMP001,2293.0,0.02293,1,55.7,High
LOG925BCEE85FAE,USR6B723996EA89,2024-02-10T14:12:29,Backend,claude-sonnet-4,The SSN 123-45-6789 belongs to employee ID EMP001,1299.0,0.019485,1,53.7,High
LOGE7D3BAE87493,USRBACCF09F2FDC,2023-01-27T21:10:28,Security,claude-sonnet-4,"My password is hunter2, can you check if this code is secure?",1648.0,0.02472,1,26.3,Medium
